CD_GEOCODD,NM_UF,NM_LOCALID,LONG,LAT,ALT,WMO,UF,REGIAO
240325105,RIO GRANDE DO NORTE,PARNAMIRIM,-35.259209,-5.910370,55,SIM_001109,RN,NE
240330105,RIO GRANDE DO NORTE,ENCANTO,-38.304879,-6.111134,220,SIM_001110,RN,NE
240340005,RIO GRANDE DO NORTE,EQUADOR,-36.716412,-6.945843,563,SIM_001111,RN,NE
240350905,RIO GRANDE DO NORTE,ESPÍRITO SANTO,-35.317091,-6.335572,57,SIM_001112,RN,NE
240360805,RIO GRANDE DO NORTE,EXTREMOZ,-35.314025,-5.702710,44,SIM_001113,RN,NE
240370705,RIO GRANDE DO NORTE,FELIPE GUERRA,-37.691385,-5.601962,40,SIM_001114,RN,NE
240375605,RIO GRANDE DO NORTE,FERNANDO PEDROZA,-36.532454,-5.696016,129,SIM_001115,RN,NE
240380605,RIO GRANDE DO NORTE,FLORÂNIA,-36.814076,-6.126952,313,SIM_001116,RN,NE
240390505,RIO GRANDE DO NORTE,FRANCISCO DANTAS,-38.125650,-6.088097,222,SIM_001117,RN,NE
240400205,RIO GRANDE DO NORTE,FRUTUOSO GOMES,-37.840961,-6.156233,224,SIM_001118,RN,NE
240410105,RIO GRANDE DO NORTE,GALINHOS,-36.274640,-5.091690,4,SIM_001119,RN,NE
240420005,RIO GRANDE DO NORTE,GOIANINHA,-35.217786,-6.250590,11,SIM_001120,RN,NE
240430905,RIO GRANDE DO NORTE,GOVERNADOR DIX-SEPT ROSADO,-37.521912,-5.458914,34,SIM_001121,RN,NE
240440805,RIO GRANDE DO NORTE,GROSSOS,-37.157484,-4.975515,0,SIM_001122,RN,NE
240450705,RIO GRANDE DO NORTE,GUAMARÉ,-36.318144,-5.107363,3,SIM_001123,RN,NE
240460605,RIO GRANDE DO NORTE,IELMO MARINHO,-35.552829,-5.815315,72,SIM_001124,RN,NE
240470505,RIO GRANDE DO NORTE,IPANGUAÇU,-36.852875,-5.497148,19,SIM_001125,RN,NE
240480405,RIO GRANDE DO NORTE,IPUEIRA,-37.197856,-6.815551,211,SIM_001126,RN,NE
240485305,RIO GRANDE DO NORTE,ITAJÁ,-36.869818,-5.643548,36,SIM_001127,RN,NE
240490305,RIO GRANDE DO NORTE,ITAÚ,-37.988269,-5.837936,161,SIM_001128,RN,NE
240500905,RIO GRANDE DO NORTE,JAÇANÃ,-36.205593,-6.424973,658,SIM_001129,RN,NE
240510805,RIO GRANDE DO NORTE,JANDAÍRA,-36.130585,-5.355280,110,SIM_001130,RN,NE
240520705,RIO GRANDE DO NORTE,JANDUÍS,-37.409211,-6.016093,145,SIM_001131,RN,NE
240530605,RIO GRANDE DO NORTE,JANUÁRIO CICCO,-35.600892,-6.156098,114,SIM_001132,RN,NE
240540505,RIO GRANDE DO NORTE,JAPI,-35.945935,-6.460566,288,SIM_001133,RN,NE
240550405,RIO GRANDE DO NORTE,JARDIM DE ANGICOS,-35.969954,-5.652631,135,SIM_001134,RN,NE
240560305,RIO GRANDE DO NORTE,JARDIM DE PIRANHAS,-37.349218,-6.380098,145,SIM_001135,RN,NE
240570205,RIO GRANDE DO NORTE,JARDIM DO SERIDÓ,-36.774582,-6.586336,223,SIM_001136,RN,NE
240580105,RIO GRANDE DO NORTE,JOÃO CÂMARA,-35.816788,-5.538423,158,SIM_001137,RN,NE
240590005,RIO GRANDE DO NORTE,JOÃO DIAS,-37.796961,-6.276114,444,SIM_001138,RN,NE
240600705,RIO GRANDE DO NORTE,JOSÉ DA PENHA,-38.284403,-6.312688,263,SIM_001139,RN,NE
240610605,RIO GRANDE DO NORTE,JUCURUTU,-37.020226,-6.033419,69,SIM_001140,RN,NE
240615505,RIO GRANDE DO NORTE,JUNDIÁ,-35.327789,-6.269169,88,SIM_001141,RN,NE
240620505,RIO GRANDE DO NORTE,LAGOA D'ANTA,-35.599795,-6.391502,147,SIM_001142,RN,NE
240630405,RIO GRANDE DO NORTE,LAGOA DE PEDRAS,-35.433483,-6.149739,85,SIM_001143,RN,NE
240640305,RIO GRANDE DO NORTE,LAGOA DE VELHOS,-35.870699,-5.999916,149,SIM_001144,RN,NE
240650205,RIO GRANDE DO NORTE,LAGOA NOVA,-36.458961,-6.097669,693,SIM_001145,RN,NE
240660105,RIO GRANDE DO NORTE,LAGOA SALGADA,-35.472498,-6.125818,105,SIM_001146,RN,NE
240670005,RIO GRANDE DO NORTE,LAJES,-36.242735,-5.698830,199,SIM_001147,RN,NE
240680905,RIO GRANDE DO NORTE,LAJES PINTADAS,-36.118442,-6.151432,327,SIM_001148,RN,NE
240690805,RIO GRANDE DO NORTE,LUCRÉCIA,-37.815633,-6.116924,212,SIM_001149,RN,NE
240700505,RIO GRANDE DO NORTE,LUÍS GOMES,-38.386420,-6.414028,638,SIM_001150,RN,NE
240710405,RIO GRANDE DO NORTE,MACAÍBA,-35.355237,-5.857237,24,SIM_001151,RN,NE
240720305,RIO GRANDE DO NORTE,MACAU,-36.634973,-5.113368,5,SIM_001152,RN,NE
240725205,RIO GRANDE DO NORTE,MAJOR SALES,-38.323455,-6.403757,297,SIM_001153,RN,NE
240730205,RIO GRANDE DO NORTE,MARCELINO VIEIRA,-38.166613,-6.293550,233,SIM_001154,RN,NE
240740105,RIO GRANDE DO NORTE,MARTINS,-37.911327,-6.096347,725,SIM_001155,RN,NE
240750005,RIO GRANDE DO NORTE,MAXARANGUAPE,-35.262075,-5.505456,16,SIM_001156,RN,NE
240760905,RIO GRANDE DO NORTE,MESSIAS TARGINO,-37.512059,-6.076498,183,SIM_001157,RN,NE
240770805,RIO GRANDE DO NORTE,MONTANHAS,-35.287692,-6.482243,78,SIM_001158,RN,NE
240780705,RIO GRANDE DO NORTE,MONTE ALEGRE,-35.332099,-6.067877,55,SIM_001159,RN,NE
240790605,RIO GRANDE DO NORTE,MONTE DAS GAMELEIRAS,-35.786607,-6.439466,496,SIM_001160,RN,NE
240800305,RIO GRANDE DO NORTE,MOSSORÓ,-37.356874,-5.193801,26,SIM_001161,RN,NE
240810205,RIO GRANDE DO NORTE,NATAL,-35.252255,-5.750899,44,SIM_001162,RN,NE
240820105,RIO GRANDE DO NORTE,NÍSIA FLORESTA,-35.211310,-6.090714,17,SIM_001163,RN,NE
240830005,RIO GRANDE DO NORTE,NOVA CRUZ,-35.432300,-6.480065,102,SIM_001164,RN,NE
240840905,RIO GRANDE DO NORTE,OLHO-D'ÁGUA DO BORGES,-37.711821,-5.959258,140,SIM_001165,RN,NE
240850805,RIO GRANDE DO NORTE,OURO BRANCO,-36.946295,-6.699659,223,SIM_001166,RN,NE
240860705,RIO GRANDE DO NORTE,PARANÁ,-38.311129,-6.485331,371,SIM_001167,RN,NE
240870605,RIO GRANDE DO NORTE,PARAÚ,-37.101650,-5.777056,82,SIM_001168,RN,NE
240880505,RIO GRANDE DO NORTE,PARAZINHO,-35.844990,-5.230781,78,SIM_001169,RN,NE
240890405,RIO GRANDE DO NORTE,PARELHAS,-36.657805,-6.688755,276,SIM_001170,RN,NE
240895305,RIO GRANDE DO NORTE,RIO DO FOGO,-35.384872,-5.271559,10,SIM_001171,RN,NE
240910005,RIO GRANDE DO NORTE,PASSA E FICA,-35.647352,-6.429115,184,SIM_001172,RN,NE
240920905,RIO GRANDE DO NORTE,PASSAGEM,-35.375566,-6.274442,76,SIM_001173,RN,NE
240930805,RIO GRANDE DO NORTE,PATU,-37.640102,-6.101532,235,SIM_001174,RN,NE
240933205,RIO GRANDE DO NORTE,SANTA MARIA,-35.690364,-5.838519,106,SIM_001175,RN,NE
240940705,RIO GRANDE DO NORTE,PAU DOS FERROS,-38.203262,-6.114732,201,SIM_001176,RN,NE
240950605,RIO GRANDE DO NORTE,PEDRA GRANDE,-35.875991,-5.149387,30,SIM_001177,RN,NE
240960505,RIO GRANDE DO NORTE,PEDRA PRETA,-36.103136,-5.581909,158,SIM_001178,RN,NE
240970405,RIO GRANDE DO NORTE,PEDRO AVELINO,-36.385229,-5.524002,98,SIM_001179,RN,NE
240980305,RIO GRANDE DO NORTE,PEDRO VELHO,-35.222939,-6.433189,39,SIM_001180,RN,NE
240990205,RIO GRANDE DO NORTE,PENDÊNCIAS,-36.719146,-5.256788,23,SIM_001181,RN,NE
241000905,RIO GRANDE DO NORTE,PILÕES,-38.044443,-6.265722,244,SIM_001182,RN,NE
241010805,RIO GRANDE DO NORTE,POÇO BRANCO,-35.655012,-5.618852,88,SIM_001183,RN,NE
241020705,RIO GRANDE DO NORTE,PORTALEGRE,-37.985195,-6.024328,644,SIM_001184,RN,NE
241025605,RIO GRANDE DO NORTE,PORTO DO MANGUE,-36.780538,-5.069670,4,SIM_001185,RN,NE
241030605,RIO GRANDE DO NORTE,PRESIDENTE JUSCELINO,-35.705605,-6.104913,131,SIM_001186,RN,NE
241040505,RIO GRANDE DO NORTE,PUREZA,-35.562268,-5.465919,60,SIM_001187,RN,NE
241050405,RIO GRANDE DO NORTE,RAFAEL FERNANDES,-38.222503,-6.186495,236,SIM_001188,RN,NE
241060305,RIO GRANDE DO NORTE,RAFAEL GODEIRO,-37.715974,-6.078297,195,SIM_001189,RN,NE
241070205,RIO GRANDE DO NORTE,RIACHO DA CRUZ,-37.950275,-5.935803,182,SIM_001190,RN,NE
241080105,RIO GRANDE DO NORTE,RIACHO DE SANTANA,-38.314833,-6.264731,262,SIM_001191,RN,NE
241090005,RIO GRANDE DO NORTE,RIACHUELO,-35.826275,-5.813947,116,SIM_001192,RN,NE
241100705,RIO GRANDE DO NORTE,RODOLFO FERNANDES,-38.062874,-5.787994,188,SIM_001193,RN,NE
241105605,RIO GRANDE DO NORTE,TIBAU,-37.251303,-4.841437,31,SIM_001194,RN,NE
241110605,RIO GRANDE DO NORTE,RUY BARBOSA,-35.935484,-5.879429,168,SIM_001195,RN,NE
241120505,RIO GRANDE DO NORTE,SANTA CRUZ,-36.020517,-6.230076,235,SIM_001196,RN,NE
241140305,RIO GRANDE DO NORTE,SANTANA DO MATOS,-36.654105,-5.957727,144,SIM_001197,RN,NE
241142905,RIO GRANDE DO NORTE,SANTANA DO SERIDÓ,-36.736852,-6.770152,323,SIM_001198,RN,NE
241150205,RIO GRANDE DO NORTE,SANTO ANTÔNIO,-35.475137,-6.305174,82,SIM_001199,RN,NE
241160105,RIO GRANDE DO NORTE,SÃO BENTO DO NORTE,-36.035431,-5.059501,2,SIM_001200,RN,NE
241170005,RIO GRANDE DO NORTE,SÃO BENTO DO TRAIRÍ,-36.086888,-6.344481,271,SIM_001201,RN,NE
241180905,RIO GRANDE DO NORTE,SÃO FERNANDO,-37.185403,-6.383861,141,SIM_001202,RN,NE
241190805,RIO GRANDE DO NORTE,SÃO FRANCISCO DO OESTE,-38.169296,-6.000637,183,SIM_001203,RN,NE
241200505,RIO GRANDE DO NORTE,SÃO GONÇALO DO AMARANTE,-35.331156,-5.789556,24,SIM_001204,RN,NE
241210405,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,-37.204140,-6.711224,201,SIM_001205,RN,NE
241220305,RIO GRANDE DO NORTE,SÃO JOSÉ DE MIPIBU,-35.240275,-6.070466,61,SIM_001206,RN,NE
241230205,RIO GRANDE DO NORTE,SÃO JOSÉ DO CAMPESTRE,-35.712115,-6.315564,162,SIM_001207,RN,NE
241240105,RIO GRANDE DO NORTE,SÃO JOSÉ DO SERIDÓ,-36.883259,-6.448799,217,SIM_001208,RN,NE
241250005,RIO GRANDE DO NORTE,SÃO MIGUEL,-38.496344,-6.212343,679,SIM_001209,RN,NE
241255905,RIO GRANDE DO NORTE,SÃO MIGUEL DO GOSTOSO,-35.641284,-5.122857,12,SIM_001210,RN,NE
241260905,RIO GRANDE DO NORTE,SÃO PAULO DO POTENGI,-35.764370,-5.899820,92,SIM_001211,RN,NE
241270805,RIO GRANDE DO NORTE,SÃO PEDRO,-35.640311,-5.897980,58,SIM_001212,RN,NE
241280705,RIO GRANDE DO NORTE,SÃO RAFAEL,-36.890398,-5.800934,71,SIM_001213,RN,NE
241290605,RIO GRANDE DO NORTE,SÃO TOMÉ,-36.073663,-5.973022,165,SIM_001214,RN,NE
241300305,RIO GRANDE DO NORTE,SÃO VICENTE,-36.688662,-6.214964,297,SIM_001215,RN,NE
241310205,RIO GRANDE DO NORTE,SENADOR ELÓI DE SOUZA,-35.695664,-6.036226,119,SIM_001216,RN,NE
241320105,RIO GRANDE DO NORTE,SENADOR GEORGINO AVELINO,-35.124176,-6.158694,52,SIM_001217,RN,NE
241330005,RIO GRANDE DO NORTE,SERRA DE SÃO BENTO,-35.703490,-6.415367,394,SIM_001218,RN,NE
241335905,RIO GRANDE DO NORTE,SERRA DO MEL,-37.041301,-5.165241,220,SIM_001219,RN,NE
241340905,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,-37.394973,-6.663984,168,SIM_001220,RN,NE
241350805,RIO GRANDE DO NORTE,SERRINHA,-35.501343,-6.277092,98,SIM_001221,RN,NE
241355705,RIO GRANDE DO NORTE,SERRINHA DOS PINTOS,-37.961579,-6.114129,609,SIM_001222,RN,NE
241360705,RIO GRANDE DO NORTE,SEVERIANO MELO,-37.956581,-5.778188,147,SIM_001223,RN,NE
241370605,RIO GRANDE DO NORTE,SÍTIO NOVO,-35.910449,-6.104092,187,SIM_001224,RN,NE
241380505,RIO GRANDE DO NORTE,TABOLEIRO GRANDE,-38.043568,-5.926752,148,SIM_001225,RN,NE
241390405,RIO GRANDE DO NORTE,TAIPU,-35.598847,-5.619667,32,SIM_001226,RN,NE
241400105,RIO GRANDE DO NORTE,TANGARÁ,-35.800190,-6.197357,185,SIM_001227,RN,NE
241410005,RIO GRANDE DO NORTE,TENENTE ANANIAS,-38.179298,-6.477544,335,SIM_001228,RN,NE
241415905,RIO GRANDE DO NORTE,TENENTE LAURENTINO CRUZ,-36.720660,-6.147230,738,SIM_001229,RN,NE
241420905,RIO GRANDE DO NORTE,TIBAU DO SUL,-35.092600,-6.188072,39,SIM_001230,RN,NE
241430805,RIO GRANDE DO NORTE,TIMBAÚBA DOS BATISTAS,-37.271340,-6.463289,169,SIM_001231,RN,NE
241440705,RIO GRANDE DO NORTE,TOUROS,-35.455293,-5.202607,9,SIM_001232,RN,NE
241445605,RIO GRANDE DO NORTE,TRIUNFO POTIGUAR,-37.183797,-5.866959,107,SIM_001233,RN,NE
241450605,RIO GRANDE DO NORTE,UMARIZAL,-37.813258,-5.989902,165,SIM_001234,RN,NE
241460505,RIO GRANDE DO NORTE,UPANEMA,-37.260147,-5.641798,50,SIM_001235,RN,NE
241470405,RIO GRANDE DO NORTE,VÁRZEA,-35.374791,-6.348800,57,SIM_001236,RN,NE
241475305,RIO GRANDE DO NORTE,VENHA-VER,-38.491230,-6.319423,639,SIM_001237,RN,NE
241480305,RIO GRANDE DO NORTE,VERA CRUZ,-35.428110,-6.045608,97,SIM_001238,RN,NE
241490205,RIO GRANDE DO NORTE,VIÇOSA,-37.947409,-5.991857,205,SIM_001239,RN,NE
241500805,RIO GRANDE DO NORTE,VILA FLOR,-35.076127,-6.312792,39,SIM_001240,RN,NE
250010605,PARAÍBA,ÁGUA BRANCA,-37.642209,-7.511070,747,SIM_001241,PA,N
250020505,PARAÍBA,AGUIAR,-38.177582,-7.094806,272,SIM_001242,PA,N
250030405,PARAÍBA,ALAGOA GRANDE,-35.633892,-7.036775,143,SIM_001243,PA,N
250040305,PARAÍBA,ALAGOA NOVA,-35.759457,-7.057799,514,SIM_001244,PA,N
250050205,PARAÍBA,ALAGOINHA,-35.545491,-6.948140,142,SIM_001245,PA,N
250053605,PARAÍBA,ALCANTIL,-36.060604,-7.741477,518,SIM_001246,PA,N
250057705,PARAÍBA,ALGODÃO DE JANDAÍRA,-36.006093,-6.904694,444,SIM_001247,PA,N
250060105,PARAÍBA,ALHANDRA,-34.911985,-7.432995,57,SIM_001248,PA,N
250070005,PARAÍBA,SÃO JOÃO DO RIO DO PEIXE,-38.445454,-6.734431,245,SIM_001249,PA,N
250073405,PARAÍBA,AMPARO,-37.064775,-7.567212,622,SIM_001250,PA,N
250077505,PARAÍBA,APARECIDA,-38.083338,-6.783695,215,SIM_001251,PA,N
250080905,PARAÍBA,ARAÇAGI,-35.383299,-6.851697,50,SIM_001252,PA,N
250090805,PARAÍBA,ARARA,-35.759542,-6.826192,448,SIM_001253,PA,N
250100505,PARAÍBA,ARARUNA,-35.735981,-6.531447,547,SIM_001254,PA,N
250110405,PARAÍBA,AREIA,-35.703391,-6.965515,608,SIM_001255,PA,N
250115305,PARAÍBA,AREIA DE BARAÚNAS,-36.943508,-7.123695,365,SIM_001256,PA,N
250120305,PARAÍBA,AREIAL,-35.922809,-7.049961,692,SIM_001257,PA,N
250130205,PARAÍBA,AROEIRAS,-35.715593,-7.548462,359,SIM_001258,PA,N
250135105,PARAÍBA,ASSUNÇÃO,-36.733187,-7.076327,570,SIM_001259,PA,N
250140105,PARAÍBA,BAÍA DA TRAIÇÃO,-34.949931,-6.679529,8,SIM_001260,PA,N
250150005,PARAÍBA,BANANEIRAS,-35.631600,-6.749637,540,SIM_001261,PA,N
250153405,PARAÍBA,BARAÚNA,-36.253041,-6.642405,617,SIM_001262,PA,N
250157505,PARAÍBA,BARRA DE SANTANA,-35.996314,-7.522834,342,SIM_001263,PA,N
250160905,PARAÍBA,BARRA DE SANTA ROSA,-36.059773,-6.720253,454,SIM_001264,PA,N
250170805,PARAÍBA,BARRA DE SÃO MIGUEL,-36.321536,-7.752671,488,SIM_001265,PA,N
250180705,PARAÍBA,BAYEUX,-34.929186,-7.132276,11,SIM_001266,PA,N
250190605,PARAÍBA,BELÉM,-35.536274,-6.694043,152,SIM_001267,PA,N
250200305,PARAÍBA,BELÉM DO BREJO DO CRUZ,-37.539502,-6.188575,180,SIM_001268,PA,N
250205205,PARAÍBA,BERNARDINO BATISTA,-38.548869,-6.453548,692,SIM_001269,PA,N
250210205,PARAÍBA,BOA VENTURA,-38.218951,-7.422282,310,SIM_001270,PA,N
250215105,PARAÍBA,BOA VISTA,-36.235374,-7.257913,489,SIM_001271,PA,N
250220105,PARAÍBA,BOM JESUS,-38.655143,-6.817958,320,SIM_001272,PA,N
250230005,PARAÍBA,BOM SUCESSO,-37.930024,-6.445047,304,SIM_001273,PA,N
250240905,PARAÍBA,BONITO DE SANTA FÉ,-38.516495,-7.310763,585,SIM_001274,PA,N
250250805,PARAÍBA,BOQUEIRÃO,-36.133405,-7.482648,361,SIM_001275,PA,N
250260705,PARAÍBA,IGARACY,-38.146695,-7.179319,305,SIM_001276,PA,N
250270605,PARAÍBA,BORBOREMA,-35.599376,-6.804306,340,SIM_001277,PA,N
250280505,PARAÍBA,BREJO DO CRUZ,-37.500163,-6.347708,200,SIM_001278,PA,N
250290405,PARAÍBA,BREJO DOS SANTOS,-37.823710,-6.376183,329,SIM_001279,PA,N
250300105,PARAÍBA,CAAPORÃ,-34.917850,-7.514288,69,SIM_001280,PA,N
250310005,PARAÍBA,CABACEIRAS,-36.284342,-7.490670,388,SIM_001281,PA,N
250320905,PARAÍBA,CABEDELO,-34.839430,-6.966983,4,SIM_001282,PA,N
250330805,PARAÍBA,CACHOEIRA DOS ÍNDIOS,-38.678303,-6.923936,329,SIM_001283,PA,N
250340705,PARAÍBA,CACIMBA DE AREIA,-37.158217,-7.128473,272,SIM_001284,PA,N
250350605,PARAÍBA,CACIMBA DE DENTRO,-35.792821,-6.640017,534,SIM_001285,PA,N
250355505,PARAÍBA,CACIMBAS,-37.060402,-7.212359,632,SIM_001286,PA,N
250360505,PARAÍBA,CAIÇARA,-35.469114,-6.617470,117,SIM_001287,PA,N
250370405,PARAÍBA,CAJAZEIRAS,-38.560530,-6.890465,306,SIM_001288,PA,N
250375305,PARAÍBA,CAJAZEIRINHAS,-37.799184,-6.962693,259,SIM_001289,PA,N
250380305,PARAÍBA,CALDAS BRANDÃO,-35.342382,-7.171751,82,SIM_001290,PA,N
250390205,PARAÍBA,CAMALAÚ,-36.831611,-7.891242,554,SIM_001291,PA,N
250400905,PARAÍBA,CAMPINA GRANDE,-35.883859,-7.221497,540,SIM_001292,PA,N
250403305,PARAÍBA,CAPIM,-35.167739,-6.910844,101,SIM_001293,PA,N
250407405,PARAÍBA,CARAÚBAS,-36.495478,-7.731099,452,SIM_001294,PA,N
250410805,PARAÍBA,CARRAPATEIRA,-38.344217,-7.039654,369,SIM_001295,PA,N
250415705,PARAÍBA,CASSERENGUE,-35.816305,-6.783760,506,SIM_001296,PA,N
250420705,PARAÍBA,CATINGUEIRA,-37.610720,-7.125210,284,SIM_001297,PA,N
250430605,PARAÍBA,CATOLÉ DO ROCHA,-37.748500,-6.346753,301,SIM_001298,PA,N
250435505,PARAÍBA,CATURITÉ,-36.020659,-7.419618,413,SIM_001299,PA,N
250440505,PARAÍBA,CONCEIÇÃO,-38.509158,-7.560225,382,SIM_001300,PA,N
250450405,PARAÍBA,CONDADO,-37.603971,-6.912307,240,SIM_001301,PA,N
250460305,PARAÍBA,CONDE,-34.907151,-7.263572,121,SIM_001302,PA,N
250470205,PARAÍBA,CONGO,-36.661533,-7.792571,479,SIM_001303,PA,N
250480105,PARAÍBA,COREMAS,-37.945537,-7.016918,215,SIM_001304,PA,N
250485005,PARAÍBA,COXIXOLA,-36.604830,-7.628797,468,SIM_001305,PA,N
250490005,PARAÍBA,CRUZ DO ESPÍRITO SANTO,-35.091489,-7.141337,19,SIM_001306,PA,N
250500605,PARAÍBA,CUBATI,-36.347930,-6.862361,558,SIM_001307,PA,N
250510505,PARAÍBA,CUITÉ,-36.153208,-6.485555,665,SIM_001308,PA,N
250520405,PARAÍBA,CUITEGI,-35.525741,-6.895814,94,SIM_001309,PA,N
250523805,PARAÍBA,CUITÉ DE MAMANGUAPE,-35.252825,-6.914157,75,SIM_001310,PA,N
250527905,PARAÍBA,CURRAL DE CIMA,-35.267057,-6.717430,68,SIM_001311,PA,N
250530305,PARAÍBA,CURRAL VELHO,-38.200391,-7.538085,349,SIM_001312,PA,N
250535205,PARAÍBA,DAMIÃO,-35.909943,-6.631897,578,SIM_001313,PA,N
250540205,PARAÍBA,DESTERRO,-37.092169,-7.291448,605,SIM_001314,PA,N
250550105,PARAÍBA,VISTA SERRANA,-37.567915,-6.740687,249,SIM_001315,PA,N
250560005,PARAÍBA,DIAMANTE,-38.265044,-7.423583,307,SIM_001316,PA,N
250570905,PARAÍBA,DONA INÊS,-35.622541,-6.602123,439,SIM_001317,PA,N
250580805,PARAÍBA,DUAS ESTRADAS,-35.418177,-6.688133,145,SIM_001318,PA,N
250590705,PARAÍBA,EMAS,-37.714586,-7.107992,271,SIM_001319,PA,N
250600405,PARAÍBA,ESPERANÇA,-35.858593,-7.020685,633,SIM_001320,PA,N
250610305,PARAÍBA,FAGUNDES,-35.784609,-7.363062,479,SIM_001321,PA,N
250620205,PARAÍBA,FREI MARTINHO,-36.452044,-6.404516,375,SIM_001322,PA,N
250625105,PARAÍBA,GADO BRAVO,-35.790651,-7.582941,353,SIM_001323,PA,N
250630105,PARAÍBA,GUARABIRA,-35.489965,-6.852715,97,SIM_001324,PA,N
250640005,PARAÍBA,GURINHÉM,-35.428186,-7.123216,103,SIM_001325,PA,N
250650905,PARAÍBA,GURJÃO,-36.486276,-7.246222,489,SIM_001326,PA,N
250660805,PARAÍBA,IBIARA,-38.405568,-7.497851,344,SIM_001327,PA,N
250670705,PARAÍBA,IMACULADA,-37.510075,-7.388537,759,SIM_001328,PA,N
250680605,PARAÍBA,INGÁ,-35.617689,-7.295027,143,SIM_001329,PA,N
250690505,PARAÍBA,ITABAIANA,-35.337533,-7.330932,46,SIM_001330,PA,N
250700205,PARAÍBA,ITAPORANGA,-38.152573,-7.303980,296,SIM_001331,PA,N
250710105,PARAÍBA,ITAPOROROCA,-35.246296,-6.829920,83,SIM_001332,PA,N
250720005,PARAÍBA,ITATUBA,-35.628161,-7.374958,117,SIM_001333,PA,N
250730905,PARAÍBA,JACARAÚ,-35.294282,-6.612969,172,SIM_001334,PA,N
250740805,PARAÍBA,JERICÓ,-37.808641,-6.556195,226,SIM_001335,PA,N
250750705,PARAÍBA,JOÃO PESSOA,-34.873385,-7.149382,47,SIM_001336,PA,N
250760605,PARAÍBA,JUAREZ TÁVORA,-35.591178,-7.166345,150,SIM_001337,PA,N
250770505,PARAÍBA,JUAZEIRINHO,-36.570701,-7.065368,553,SIM_001338,PA,N
250780405,PARAÍBA,JUNCO DO SERIDÓ,-36.716441,-6.993338,587,SIM_001339,PA,N
250790305,PARAÍBA,JURIPIRANGA,-35.239454,-7.370291,122,SIM_001340,PA,N
250800005,PARAÍBA,JURU,-37.819264,-7.534307,588,SIM_001341,PA,N
250810905,PARAÍBA,LAGOA,-37.915090,-6.594209,281,SIM_001342,PA,N
250820805,PARAÍBA,LAGOA DE DENTRO,-35.377044,-6.670599,152,SIM_001343,PA,N
250830705,PARAÍBA,LAGOA SECA,-35.851440,-7.158412,634,SIM_001344,PA,N
250840605,PARAÍBA,LASTRO,-38.179218,-6.516531,337,SIM_001345,PA,N
250850505,PARAÍBA,LIVRAMENTO,-36.948629,-7.379003,589,SIM_001346,PA,N
250855405,PARAÍBA,LOGRADOURO,-35.443299,-6.615371,123,SIM_001347,PA,N
250860405,PARAÍBA,LUCENA,-34.874609,-6.898849,5,SIM_001348,PA,N
250870305,PARAÍBA,MÃE D'ÁGUA,-37.428161,-7.257049,418,SIM_001349,PA,N
250880205,PARAÍBA,MALTA,-37.517776,-6.907185,257,SIM_001350,PA,N
250890105,PARAÍBA,MAMANGUAPE,-35.123893,-6.833715,24,SIM_001351,PA,N
250900805,PARAÍBA,MANAÍRA,-38.153072,-7.704614,749,SIM_001352,PA,N
250905705,PARAÍBA,MARCAÇÃO,-35.013924,-6.770054,92,SIM_001353,PA,N
250910705,PARAÍBA,MARI,-35.318542,-7.056384,148,SIM_001354,PA,N
250915605,PARAÍBA,MARIZÓPOLIS,-38.355396,-6.844674,306,SIM_001355,PA,N
250920605,PARAÍBA,MASSARANDUBA,-35.737515,-7.180199,517,SIM_001356,PA,N
250930505,PARAÍBA,MATARACA,-35.048558,-6.600519,30,SIM_001357,PA,N
250933905,PARAÍBA,MATINHAS,-35.770937,-7.121168,482,SIM_001358,PA,N
250937005,PARAÍBA,MATO GROSSO,-37.711573,-6.542633,198,SIM_001359,PA,N
250939605,PARAÍBA,MATURÉIA,-37.350434,-7.265930,815,SIM_001360,PA,N
250940405,PARAÍBA,MOGEIRO,-35.482425,-7.309481,113,SIM_001361,PA,N
250950305,PARAÍBA,MONTADAS,-35.958275,-7.089096,711,SIM_001362,PA,N
250960205,PARAÍBA,MONTE HOREBE,-38.583657,-7.209526,716,SIM_001363,PA,N
250970105,PARAÍBA,MONTEIRO,-37.122681,-7.892217,604,SIM_001364,PA,N
250980005,PARAÍBA,MULUNGU,-35.465143,-7.027886,93,SIM_001365,PA,N
